State_Name,District_Name,Agro_Climatic_Zone,Crop_Year,Season,Crop,Area_Sown,Production_Total,Yield_Kg_Ha,Precip_Seasonal_mm,Rain_Days_Extreme,Temp_Max_Avg,Heatwave_Days,Fertilizer_N_Tonnes,Fertilizer_P_Tonnes,Fertilizer_K_Tonnes,Net_Irrigated_Pct,Tubewell_Irrig_Pct,NPK_Total_Intensity_Kg_Ha,NPK_Balance_Ratio,Rainfall_Anomaly_Pct,Thermal_Stress_Index,Irrigation_Security_Score
Uttar Pradesh,Prayagraj,Eastern UP,2010-11,Kharif,Rice,71811.4,149001.32,2074.9,1188.4,9,32.4,0,7548.56,3170.39,1358.74,75.8,76.0,168.19,2.38,13.71,32.4,75.92
Uttar Pradesh,Prayagraj,Eastern UP,2010-11,Rabi,Wheat,95988.4,253591.68,2641.9,22.8,0,30.7,0,14232.71,6404.72,2134.91,75.8,76.0,237.24,2.22,-54.71,30.7,75.92
Uttar Pradesh,Prayagraj,Eastern UP,2011-12,Kharif,Rice,76684.7,167255.16,2181.1,1134.5,7,33.0,0,7777.93,3266.73,1400.03,77.1,72.1,162.28,2.38,8.55,33.0,74.1
Uttar Pradesh,Prayagraj,Eastern UP,2011-12,Rabi,Wheat,72675.7,180697.89,2486.4,64.3,0,31.7,1,9504.88,4277.2,1425.73,77.1,72.1,209.26,2.22,27.73,33.29,74.1
Uttar Pradesh,Prayagraj,Eastern UP,2012-13,Kharif,Rice,92478.5,188077.99,2033.7,1175.7,11,33.2,0,9732.97,4087.85,1751.93,76.0,72.3,168.39,2.38,12.49,33.2,73.78
Uttar Pradesh,Prayagraj,Eastern UP,2012-13,Rabi,Wheat,89073.8,217237.59,2438.8,53.7,0,31.2,0,12743.01,5734.36,1911.45,76.0,72.3,228.9,2.22,6.67,31.2,73.78
Uttar Pradesh,Prayagraj,Eastern UP,2013-14,Kharif,Rice,82863.8,0.0,2271.2,1368.6,5,33.0,0,9261.91,3890.0,1667.14,78.7,75.7,178.84,2.38,30.95,33.0,76.9
Uttar Pradesh,Prayagraj,Eastern UP,2013-14,Rabi,Wheat,91964.7,223802.05,2433.6,109.5,0,33.7,6,12109.74,5449.38,1816.46,78.7,75.7,210.68,2.22,117.52,43.81,76.9
Uttar Pradesh,Prayagraj,Eastern UP,2014-15,Kharif,Rice,91642.5,233612.67,2549.2,1110.6,3,33.0,0,9945.69,4177.19,1790.22,74.5,75.4,173.64,2.38,6.26,33.0,75.04
Uttar Pradesh,Prayagraj,Eastern UP,2014-15,Rabi,Wheat,92934.3,247057.3,2658.4,30.6,0,30.5,0,14367.76,6465.49,2155.16,74.5,75.4,247.36,2.22,-39.21,30.5,75.04
Uttar Pradesh,Prayagraj,Eastern UP,2015-16,Kharif,Rice,84962.2,169134.32,1990.7,467.0,4,33.6,0,9246.47,3883.52,1664.37,77.9,73.7,174.13,2.38,-55.32,33.6,75.38
Uttar Pradesh,Prayagraj,Eastern UP,2015-16,Rabi,Wheat,89817.6,239963.17,2671.7,56.7,0,28.5,0,12663.94,5698.77,1899.59,77.9,73.7,225.59,2.22,12.63,28.5,75.38
Uttar Pradesh,Prayagraj,Eastern UP,2016-17,Kharif,Rice,81621.1,201879.62,2473.4,1049.4,5,33.7,0,8768.78,3682.89,1578.38,72.8,78.5,171.89,2.38,0.41,33.7,76.22
Uttar Pradesh,Prayagraj,Eastern UP,2016-17,Rabi,Wheat,98441.1,269558.37,2738.3,43.8,0,31.2,0,13860.48,6237.22,2079.07,72.8,78.5,225.28,2.22,-12.99,31.2,76.22
Uttar Pradesh,Prayagraj,Eastern UP,2017-18,Kharif,Rice,89467.6,193396.82,2161.6,1408.7,10,33.2,0,10148.17,4262.23,1826.67,76.2,73.2,181.49,2.38,34.79,33.2,74.4
Uttar Pradesh,Prayagraj,Eastern UP,2017-18,Rabi,Wheat,109364.0,303199.19,2772.4,93.5,0,28.6,0,14900.38,6705.17,2235.06,76.2,73.2,217.99,2.22,85.73,28.6,74.4
Uttar Pradesh,Prayagraj,Eastern UP,2018-19,Kharif,Rice,76292.9,184382.19,2416.8,984.3,5,33.5,0,8764.05,3680.9,1577.53,76.6,72.0,183.8,2.38,-5.82,33.5,73.84
Uttar Pradesh,Prayagraj,Eastern UP,2018-19,Rabi,Wheat,80212.5,181077.77,2257.5,70.2,0,32.3,6,10711.6,4820.22,1606.74,76.6,72.0,213.66,2.22,39.45,41.99,73.84
Uttar Pradesh,Kaushambi,Eastern UP,1997-98,Kharif,Rice,79313.5,165856.22,2091.1,934.9,4,33.1,0,6751.85,2835.78,1215.33,66.5,70.1,136.21,2.38,-8.29,33.1,68.66
Uttar Pradesh,Kaushambi,Eastern UP,1997-98,Rabi,Wheat,94063.0,152696.92,1623.3,21.2,0,32.3,4,11001.73,4950.78,1650.26,66.5,70.1,187.14,2.22,-55.24,38.76,68.66
Uttar Pradesh,Kaushambi,Eastern UP,1998-99,Kharif,Rice,114328.6,208726.73,1825.7,1104.4,6,31.7,0,11215.26,4710.41,2018.75,69.7,67.2,156.95,2.38,8.34,31.7,68.2
Uttar Pradesh,Kaushambi,Eastern UP,1998-99,Rabi,Wheat,90778.6,207835.93,2289.5,46.1,0,31.5,0,11495.14,5172.82,1724.27,69.7,67.2,202.61,2.22,-2.67,31.5,68.2
Uttar Pradesh,Kaushambi,Eastern UP,1999-00,Kharif,Rice,93301.7,203551.03,2181.6,1006.8,3,32.7,0,8659.39,3636.95,1558.69,72.7,67.2,148.5,2.38,-1.24,32.7,69.4
Uttar Pradesh,Kaushambi,Eastern UP,1999-00,Rabi,Wheat,71189.7,147760.57,2075.6,70.8,0,32.7,1,8924.3,4015.94,1338.65,72.7,67.2,200.58,2.22,49.47,34.34,69.4
Uttar Pradesh,Kaushambi,Eastern UP,2000-01,Kharif,Rice,79193.0,159737.01,2017.1,973.5,4,33.0,0,7861.35,3301.77,1415.04,69.8,70.0,158.83,2.38,-4.5,33.0,69.92
Uttar Pradesh,Kaushambi,Eastern UP,2000-01,Rabi,Wheat,100659.6,187092.86,1858.7,39.2,0,32.8,4,12806.89,5763.1,1921.03,69.8,70.0,203.57,2.22,-17.24,39.36,69.92
Uttar Pradesh,Kaushambi,Eastern UP,2001-02,Kharif,Rice,80099.7,162332.75,2026.6,1036.5,5,32.6,0,7331.04,3079.04,1319.59,71.9,71.3,146.44,2.38,1.68,32.6,71.54
Uttar Pradesh,Kaushambi,Eastern UP,2001-02,Rabi,Wheat,88072.9,173945.93,1975.0,47.3,0,32.3,2,12235.1,5505.79,1835.26,71.9,71.3,222.27,2.22,-0.14,35.53,71.54
Uttar Pradesh,Kaushambi,Eastern UP,2002-03,Kharif,Rice,57417.5,104665.85,1822.9,698.3,6,33.2,0,5277.94,2216.73,950.03,70.3,72.0,147.08,2.38,-31.5,33.2,71.32
Uttar Pradesh,Kaushambi,Eastern UP,2002-03,Rabi,Wheat,82949.6,164813.81,1986.9,23.3,0,31.5,1,11095.71,4993.07,1664.36,70.3,72.0,214.02,2.22,-50.81,33.08,71.32
Uttar Pradesh,Kaushambi,Eastern UP,2003-04,Kharif,Rice,48691.4,105546.76,2167.7,1046.6,3,33.6,0,4530.4,1902.77,815.47,77.1,71.3,148.87,2.38,2.67,33.6,73.62
Uttar Pradesh,Kaushambi,Eastern UP,2003-04,Rabi,Wheat,81947.5,195231.86,2382.4,29.5,0,31.1,0,10600.04,4770.02,1590.01,77.1,71.3,206.96,2.22,-37.72,31.1,73.62
Uttar Pradesh,Kaushambi,Eastern UP,2004-05,Kharif,Rice,73641.3,140481.37,1907.6,470.0,1,32.9,0,7217.11,3031.19,1299.08,73.1,71.3,156.81,2.38,-53.89,32.9,72.02
Uttar Pradesh,Kaushambi,Eastern UP,2004-05,Rabi,Wheat,85585.3,140645.01,1643.3,31.6,0,34.0,5,9909.95,4459.48,1486.49,73.1,71.3,185.26,2.22,-33.29,42.5,72.02
Uttar Pradesh,Kaushambi,Eastern UP,2005-06,Kharif,Rice,95946.0,187293.38,1952.1,944.7,8,31.6,0,9437.39,3963.7,1698.73,78.5,70.2,157.38,2.38,-7.33,31.6,73.52
Uttar Pradesh,Kaushambi,Eastern UP,2005-06,Rabi,Wheat,70687.8,152189.29,2153.0,5.0,0,31.5,2,8278.86,3725.48,1241.83,78.5,70.2,187.39,2.22,-89.44,34.65,73.52
Uttar Pradesh,Kaushambi,Eastern UP,2006-07,Kharif,Rice,63445.8,138185.95,2178.0,984.8,5,34.6,0,6384.25,2681.38,1149.16,74.3,69.0,161.0,2.38,-3.39,34.6,71.12
Uttar Pradesh,Kaushambi,Eastern UP,2006-07,Rabi,Wheat,97952.8,223512.53,2281.8,39.1,0,31.2,0,13075.85,5884.13,1961.38,74.3,69.0,213.59,2.22,-17.45,31.2,71.12
Uttar Pradesh,Kaushambi,Eastern UP,2007-08,Kharif,Rice,58114.2,109351.74,1881.7,992.7,6,33.7,0,6093.39,2559.22,1096.81,77.3,66.6,167.76,2.38,-2.62,33.7,70.88
Uttar Pradesh,Kaushambi,Eastern UP,2007-08,Rabi,Wheat,92442.5,217456.65,2352.3,48.6,0,31.6,0,12776.62,5749.48,1916.49,77.3,66.6,221.14,2.22,2.6,31.6,70.88
Uttar Pradesh,Kaushambi,Eastern UP,2008-09,Kharif,Rice,87295.2,156853.16,1796.8,1438.7,13,34.1,0,8889.15,3733.44,1600.05,72.1,74.9,162.93,2.38,41.13,34.1,73.78
Uttar Pradesh,Kaushambi,Eastern UP,2008-09,Rabi,Wheat,93732.4,213098.74,2273.5,89.3,0,31.9,3,12279.95,5525.98,1841.99,72.1,74.9,209.62,2.22,88.53,36.68,73.78
Uttar Pradesh,Kaushambi,Eastern UP,2009-10,Kharif,Rice,67976.2,128278.44,1887.1,451.9,5,34.0,0,6760.07,2839.23,1216.81,73.6,71.2,159.12,2.38,-55.67,34.0,72.16
Uttar Pradesh,Kaushambi,Eastern UP,2009-10,Rabi,Wheat,66953.7,146785.78,2192.3,21.0,0,32.4,2,9568.06,4305.63,1435.21,73.6,71.2,228.65,2.22,-55.67,35.64,72.16
Uttar Pradesh,Kaushambi,Eastern UP,2010-11,Kharif,Rice,110879.5,235661.98,2125.4,1037.1,3,32.8,0,11925.68,5008.79,2146.62,78.7,79.1,172.09,2.38,1.74,32.8,78.94
Uttar Pradesh,Kaushambi,Eastern UP,2010-11,Rabi,Wheat,72340.1,158762.1,2194.7,23.2,0,32.0,3,9071.02,4081.96,1360.65,78.7,79.1,200.63,2.22,-51.02,36.8,78.94
Uttar Pradesh,Kaushambi,Eastern UP,2011-12,Kharif,Rice,78926.4,170895.61,2165.3,1213.8,6,31.7,0,8601.02,3612.43,1548.18,68.9,72.1,174.36,2.38,19.07,31.7,70.82
Uttar Pradesh,Kaushambi,Eastern UP,2011-12,Rabi,Wheat,91975.2,189408.95,2059.3,43.9,0,34.6,3,11957.22,5380.75,1793.58,68.9,72.1,208.01,2.22,-7.32,39.79,70.82
Uttar Pradesh,Kaushambi,Eastern UP,2012-13,Kharif,Rice,82928.3,190233.22,2293.9,851.9,6,32.7,0,9150.6,3843.25,1647.11,74.3,71.0,176.55,2.38,-16.43,32.7,72.32
Uttar Pradesh,Kaushambi,Eastern UP,2012-13,Rabi,Wheat,115373.5,261005.85,2262.3,73.9,0,29.9,0,16616.54,7477.44,2492.48,74.3,71.0,230.44,2.22,56.02,29.9,72.32
Uttar Pradesh,Kaushambi,Eastern UP,2013-14,Kharif,Rice,79914.1,184845.07,2313.0,1268.4,9,33.8,0,8317.21,3493.23,1497.1,75.7,76.8,166.52,2.38,24.43,33.8,76.36
Uttar Pradesh,Kaushambi,Eastern UP,2013-14,Rabi,Wheat,95193.2,229117.33,2406.9,87.6,0,30.8,0,11621.01,5229.45,1743.15,75.7,76.8,195.32,2.22,84.94,30.8,76.36
Uttar Pradesh,Kaushambi,Eastern UP,2014-15,Kharif,Rice,67996.0,156491.35,2301.5,1211.4,2,33.9,0,7397.79,3107.07,1331.6,77.4,72.5,174.08,2.38,18.84,33.9,74.46
Uttar Pradesh,Kaushambi,Eastern UP,2014-15,Rabi,Wheat,106582.8,252571.43,2369.7,84.7,0,32.3,4,15726.1,7076.75,2358.92,77.4,72.5,236.08,2.22,78.82,38.76,74.46
Uttar Pradesh,Kaushambi,Eastern UP,2015-16,Kharif,Rice,95224.4,217246.85,2281.4,799.3,5,33.3,0,11098.67,4661.44,1997.76,77.4,76.6,186.48,2.38,-21.59,33.3,76.92
Uttar Pradesh,Kaushambi,Eastern UP,2015-16,Rabi,Wheat,101158.7,259980.74,2570.0,16.8,0,30.4,0,13932.19,6269.48,2089.83,77.4,76.6,220.36,2.22,-64.53,30.4,76.92
Uttar Pradesh,Kaushambi,Eastern UP,2016-17,Kharif,Rice,94230.1,232212.61,2464.3,1003.8,5,33.0,0,11809.81,4960.12,2125.77,78.9,75.3,200.53,2.38,-1.53,33.0,76.74
Uttar Pradesh,Kaushambi,Eastern UP,2016-17,Rabi,Wheat,102199.0,279512.03,2735.0,66.2,0,30.6,0,15647.76,7041.49,2347.16,78.9,75.3,244.98,2.22,39.76,30.6,76.74
Uttar Pradesh,Kaushambi,Eastern UP,2017-18,Kharif,Rice,99817.7,251960.66,2524.2,1383.3,4,31.9,0,10926.1,4588.96,1966.7,68.5,75.9,175.14,2.38,35.7,31.9,72.94
Uttar Pradesh,Kaushambi,Eastern UP,2017-18,Rabi,Wheat,78614.9,196698.11,2502.0,56.7,0,29.3,0,11171.6,5027.22,1675.74,68.5,75.9,227.37,2.22,19.7,29.3,72.94
Uttar Pradesh,Kaushambi,Eastern UP,2018-19,Kharif,Rice,76982.0,172897.48,2245.9,1234.3,11,31.0,0,9411.01,3952.62,1693.98,80.3,71.8,195.6,2.38,21.08,31.0,75.2
Uttar Pradesh,Kaushambi,Eastern UP,2018-19,Rabi,Wheat,83188.5,213450.46,2565.9,40.9,0,31.1,1,12432.32,5594.54,1864.85,80.3,71.8,239.12,2.22,-13.65,32.66,75.2
Uttar Pradesh,Pratapgarh,Eastern UP,1997-98,Kharif,Rice,77110.9,144649.22,1875.9,877.5,4,32.9,0,6154.63,2584.95,1107.83,68.5,70.0,127.7,2.38,-16.57,32.9,69.4
Uttar Pradesh,Pratapgarh,Eastern UP,1997-98,Rabi,Wheat,93391.3,155104.58,1660.8,52.6,0,33.6,7,10923.6,4915.62,1638.54,68.5,70.0,187.15,2.22,17.85,45.36,69.4
Uttar Pradesh,Pratapgarh,Eastern UP,1998-99,Kharif,Rice,77215.5,137109.72,1775.7,1066.6,7,32.8,0,6834.89,2870.65,1230.28,65.1,68.5,141.63,2.38,1.41,32.8,67.14
Uttar Pradesh,Pratapgarh,Eastern UP,1998-99,Rabi,Wheat,103521.6,196786.43,1900.9,30.7,0,31.2,0,11586.12,5213.75,1737.92,65.1,68.5,179.07,2.22,-31.22,31.2,67.14
Uttar Pradesh,Pratapgarh,Eastern UP,1999-00,Kharif,Rice,62892.4,119262.0,1896.3,775.9,3,32.4,0,6349.45,2666.77,1142.9,71.2,67.6,161.53,2.38,-26.23,32.4,69.04
Uttar Pradesh,Pratapgarh,Eastern UP,1999-00,Rabi,Wheat,73975.5,143417.58,1938.7,45.0,0,32.5,3,8251.77,3713.3,1237.77,71.2,67.6,178.48,2.22,0.82,37.38,69.04
Uttar Pradesh,Pratapgarh,Eastern UP,2000-01,Kharif,Rice,69167.4,126672.73,1831.4,1035.8,6,33.1,0,6269.32,2633.11,1128.48,67.1,70.6,145.02,2.38,-1.52,33.1,69.2
Uttar Pradesh,Pratapgarh,Eastern UP,2000-01,Rabi,Wheat,76755.6,153998.99,2006.4,24.3,0,30.9,0,7446.39,3350.88,1116.96,67.1,70.6,155.22,2.22,-45.56,30.9,69.2
Uttar Pradesh,Pratapgarh,Eastern UP,2001-02,Kharif,Rice,56022.0,122151.94,2180.4,1146.9,4,33.8,0,5344.85,2244.84,962.07,70.6,69.7,152.65,2.38,9.04,33.8,70.06
Uttar Pradesh,Pratapgarh,Eastern UP,2001-02,Rabi,Wheat,82809.8,172958.28,2088.6,66.6,0,30.8,0,8975.39,4038.93,1346.31,70.6,69.7,173.42,2.22,49.22,30.8,70.06
Uttar Pradesh,Pratapgarh,Eastern UP,2002-03,Kharif,Rice,61159.0,120029.77,1962.6,723.7,4,31.9,0,5227.6,2195.59,940.97,67.9,71.3,136.76,2.38,-31.19,31.9,69.94
Uttar Pradesh,Pratapgarh,Eastern UP,2002-03,Rabi,Wheat,76820.3,149216.65,1942.4,21.3,0,31.8,1,10317.46,4642.86,1547.62,67.9,71.3,214.89,2.22,-52.28,33.39,69.94
Uttar Pradesh,Pratapgarh,Eastern UP,2003-04,Kharif,Rice,74782.2,149307.95,1996.6,978.2,6,34.1,0,7353.47,3088.46,1323.62,65.9,71.9,157.33,2.38,-7.0,34.1,69.5
Uttar Pradesh,Pratapgarh,Eastern UP,2003-04,Rabi,Wheat,79030.2,156388.1,1978.8,54.4,0,31.9,3,9738.3,4382.23,1460.74,65.9,71.9,197.16,2.22,21.88,36.68,69.5
Uttar Pradesh,Pratapgarh,Eastern UP,2004-05,Kharif,Rice,80290.4,178348.44,2221.3,673.3,5,32.9,0,8079.66,3393.46,1454.34,68.8,71.5,161.01,2.38,-35.99,32.9,70.42
Uttar Pradesh,Pratapgarh,Eastern UP,2004-05,Rabi,Wheat,90968.5,179509.95,1973.3,7.0,0,32.4,3,11221.43,5049.64,1683.21,68.8,71.5,197.37,2.22,-84.32,37.26,70.42
Uttar Pradesh,Pratapgarh,Eastern UP,2005-06,Kharif,Rice,64287.6,127813.3,1988.1,1125.6,11,34.5,0,5674.31,2383.21,1021.38,71.6,70.1,141.22,2.38,7.02,34.5,70.7
Uttar Pradesh,Pratapgarh,Eastern UP,2005-06,Rabi,Wheat,78755.9,181900.51,2309.7,34.2,0,32.0,0,11267.33,5070.3,1690.1,71.6,70.1,228.91,2.22,-23.38,32.0,70.7
Uttar Pradesh,Pratapgarh,Eastern UP,2006-07,Kharif,Rice,72102.9,154701.24,2145.6,961.9,2,34.0,0,7017.95,2947.54,1263.23,72.7,70.4,155.73,2.38,-8.55,34.0,71.32
Uttar Pradesh,Pratapgarh,Eastern UP,2006-07,Rabi,Wheat,87880.1,189282.96,2153.9,30.3,0,31.9,0,11680.97,5256.44,1752.15,72.7,70.4,212.67,2.22,-32.11,31.9,71.32
Uttar Pradesh,Pratapgarh,Eastern UP,2007-08,Kharif,Rice,66580.5,116175.95,1744.9,948.4,11,33.0,0,6429.81,2700.52,1157.37,77.8,76.5,154.52,2.38,-9.83,33.0,77.02
Uttar Pradesh,Pratapgarh,Eastern UP,2007-08,Rabi,Wheat,101572.1,243313.19,2395.5,61.7,0,29.6,0,12514.59,5631.56,1877.19,77.8,76.5,197.13,2.22,38.24,29.6,77.02
Uttar Pradesh,Pratapgarh,Eastern UP,2008-09,Kharif,Rice,86254.5,177857.01,2062.0,1562.6,9,33.7,0,9332.98,3919.85,1679.94,74.4,72.0,173.12,2.38,48.56,33.7,72.96
Uttar Pradesh,Pratapgarh,Eastern UP,2008-09,Rabi,Wheat,76730.7,191466.27,2495.3,40.6,0,25.4,0,10454.28,4704.43,1568.14,74.4,72.0,217.99,2.22,-9.04,25.4,72.96
Uttar Pradesh,Pratapgarh,Eastern UP,2009-10,Kharif,Rice,51853.7,111799.33,2156.1,773.8,3,33.3,0,5140.85,2159.16,925.35,72.3,75.4,158.63,2.38,-26.43,33.3,74.16
Uttar Pradesh,Pratapgarh,Eastern UP,2009-10,Rabi,Wheat,82689.6,195620.24,2365.7,5.0,0,31.3,0,9339.6,4202.82,1400.94,72.3,75.4,180.72,2.22,-88.8,31.3,74.16
Uttar Pradesh,Pratapgarh,Eastern UP,2010-11,Kharif,Rice,63176.7,143974.51,2278.9,1170.6,5,32.3,0,6079.77,2553.5,1094.36,71.0,73.6,153.97,2.38,11.3,32.3,72.56
Uttar Pradesh,Pratapgarh,Eastern UP,2010-11,Rabi,Wheat,86171.9,189497.14,2199.1,20.2,0,31.5,3,11285.78,5078.6,1692.87,71.0,73.6,209.55,2.22,-54.74,36.22,72.56
Uttar Pradesh,Pratapgarh,Eastern UP,2011-12,Kharif,Rice,82425.8,174684.28,2119.3,1067.2,4,32.1,0,9107.25,3825.04,1639.3,77.3,70.1,176.78,2.38,1.46,32.1,72.98
Uttar Pradesh,Pratapgarh,Eastern UP,2011-12,Rabi,Wheat,78574.9,199563.66,2539.8,54.7,0,30.2,0,10421.66,4689.75,1563.25,77.3,70.1,212.21,2.22,22.55,30.2,72.98
Uttar Pradesh,Pratapgarh,Eastern UP,2012-13,Kharif,Rice,58971.8,118099.01,2002.6,1217.5,7,33.0,0,5155.93,2165.49,928.07,73.7,75.6,139.89,2.38,15.75,33.0,74.84
Uttar Pradesh,Pratapgarh,Eastern UP,2012-13,Rabi,Wheat,87929.6,144137.44,1639.2,58.9,0,34.2,8,11660.53,5247.24,1749.08,73.7,75.6,212.18,2.22,31.96,47.88,74.84
Uttar Pradesh,Pratapgarh,Eastern UP,2013-14,Kharif,Rice,73195.8,151530.48,2070.2,1366.9,9,32.2,0,8413.68,3533.74,1514.46,71.5,77.6,183.92,2.38,29.96,32.2,75.16
Uttar Pradesh,Pratapgarh,Eastern UP,2013-14,Rabi,Wheat,82691.1,201564.3,2437.6,102.5,0,28.5,0,11355.47,5109.96,1703.32,71.5,77.6,219.72,2.22,129.65,28.5,75.16
Uttar Pradesh,Pratapgarh,Eastern UP,2014-15,Kharif,Rice,66762.6,148665.51,2226.8,1280.9,4,32.1,0,8022.05,3369.26,1443.97,77.1,72.8,192.25,2.38,21.78,32.1,74.52
Uttar Pradesh,Pratapgarh,Eastern UP,2014-15,Rabi,Wheat,99236.3,253152.67,2551.0,58.9,0,29.8,0,15777.8,7100.01,2366.67,77.1,72.8,254.39,2.22,31.96,29.8,74.52
Uttar Pradesh,Pratapgarh,Eastern UP,2015-16,Kharif,Rice,78924.5,189899.37,2406.1,805.5,4,32.7,0,8549.75,3590.89,1538.95,78.8,74.3,173.33,2.38,-23.42,32.7,76.1
Uttar Pradesh,Pratapgarh,Eastern UP,2015-16,Rabi,Wheat,83556.6,221246.01,2647.9,76.0,0,30.8,0,13516.04,6082.22,2027.41,78.8,74.3,258.81,2.22,70.28,30.8,76.1
Uttar Pradesh,Pratapgarh,Eastern UP,2016-17,Kharif,Rice,106956.0,260101.59,2431.9,1004.6,5,32.7,0,11461.37,4813.78,2063.05,72.6,75.1,171.46,2.38,-4.49,32.7,74.1
Uttar Pradesh,Pratapgarh,Eastern UP,2016-17,Rabi,Wheat,102217.9,258332.79,2527.3,55.6,0,30.0,0,16491.67,7421.25,2473.75,72.6,75.1,258.14,2.22,24.57,30.0,74.1
Uttar Pradesh,Pratapgarh,Eastern UP,2017-18,Kharif,Rice,70422.9,139328.72,1978.5,1362.3,7,32.8,0,7796.47,3274.52,1403.36,79.3,73.4,177.13,2.38,29.52,32.8,75.76
Uttar Pradesh,Pratapgarh,Eastern UP,2017-18,Rabi,Wheat,108983.1,281670.65,2584.5,56.4,0,29.9,0,14489.01,6520.06,2173.35,79.3,73.4,212.72,2.22,26.36,29.9,75.76
Uttar Pradesh,Pratapgarh,Eastern UP,2018-19,Kharif,Rice,97785.2,227608.21,2327.6,1115.6,5,34.1,0,10855.0,4559.1,1953.9,78.5,75.4,177.61,2.38,6.07,34.1,76.64
Uttar Pradesh,Pratapgarh,Eastern UP,2018-19,Rabi,Wheat,63604.7,0.0,2451.1,42.0,0,30.8,0,8453.85,3804.23,1268.08,78.5,75.4,212.66,2.22,-5.9,30.8,76.64
Uttar Pradesh,Varanasi,Eastern UP,1997-98,Kharif,Rice,79863.3,168709.6,2112.5,1153.2,5,34.1,0,7377.42,3098.52,1327.94,71.6,74.0,147.8,2.38,10.59,34.1,73.04
Uttar Pradesh,Varanasi,Eastern UP,1997-98,Rabi,Wheat,99231.7,185082.5,1865.2,61.5,0,32.7,5,12875.67,5794.05,1931.35,71.6,74.0,207.61,2.22,22.57,40.88,73.04
Uttar Pradesh,Varanasi,Eastern UP,1998-99,Kharif,Rice,74277.0,168424.01,2267.5,990.2,3,34.1,0,6810.23,2860.3,1225.84,67.0,67.8,146.7,2.38,-5.04,34.1,67.48
Uttar Pradesh,Varanasi,Eastern UP,1998-99,Rabi,Wheat,111581.3,235991.03,2115.0,46.7,0,29.1,0,13492.29,6071.53,2023.84,67.0,67.8,193.47,2.22,-6.92,29.1,67.48
Uttar Pradesh,Varanasi,Eastern UP,1999-00,Kharif,Rice,92167.7,207247.61,2248.6,1057.1,5,33.9,0,9847.76,4136.06,1772.6,70.2,70.6,170.95,2.38,1.37,33.9,70.44
Uttar Pradesh,Varanasi,Eastern UP,1999-00,Rabi,Wheat,116522.3,264757.7,2272.2,32.1,0,30.5,0,14129.71,6358.37,2119.46,70.2,70.6,194.02,2.22,-36.02,30.5,70.44
Uttar Pradesh,Varanasi,Eastern UP,2000-01,Kharif,Rice,66990.9,157962.24,2358.0,1077.3,4,33.9,0,6141.38,2579.38,1105.45,65.2,72.3,146.68,2.38,3.31,33.9,69.46
Uttar Pradesh,Varanasi,Eastern UP,2000-01,Rabi,Wheat,64563.6,0.0,2451.1,48.9,0,32.8,7,8227.2,3702.24,1234.08,65.2,72.3,203.88,2.22,-2.54,44.28,69.46
Uttar Pradesh,Varanasi,Eastern UP,2001-02,Kharif,Rice,85978.3,183949.82,2139.5,973.1,4,33.7,0,8566.17,3597.79,1541.91,72.1,70.6,159.41,2.38,-6.68,33.7,71.2
Uttar Pradesh,Varanasi,Eastern UP,2001-02,Rabi,Wheat,99851.6,205894.73,2062.0,73.8,0,32.5,2,11969.94,5386.47,1795.49,72.1,70.6,191.8,2.22,47.09,35.75,71.2
Uttar Pradesh,Varanasi,Eastern UP,2002-03,Kharif,Rice,93214.1,203562.49,2183.8,654.1,2,34.7,0,8588.98,3607.37,1546.02,71.5,74.9,147.43,2.38,-37.27,34.7,73.54
Uttar Pradesh,Varanasi,Eastern UP,2002-03,Rabi,Wheat,100806.2,231442.28,2295.9,30.8,0,31.5,0,12386.0,5573.7,1857.9,71.5,74.9,196.59,2.22,-38.61,31.5,73.54
Uttar Pradesh,Varanasi,Eastern UP,2003-04,Kharif,Rice,117509.3,241801.51,2057.7,1181.8,9,33.4,0,10392.74,4364.95,1870.69,73.4,68.0,141.51,2.38,13.33,33.4,70.16
Uttar Pradesh,Varanasi,Eastern UP,2003-04,Rabi,Wheat,112419.4,293691.15,2612.5,48.2,0,31.0,0,12919.37,5813.72,1937.91,73.4,68.0,183.87,2.22,-3.93,31.0,70.16
Uttar Pradesh,Varanasi,Eastern UP,2004-05,Kharif,Rice,107976.6,225945.44,2092.5,538.1,3,32.6,0,9926.47,4169.12,1786.76,73.6,66.4,147.09,2.38,-48.4,32.6,69.28
Uttar Pradesh,Varanasi,Eastern UP,2004-05,Rabi,Wheat,82204.8,201910.68,2456.2,18.4,0,30.1,0,10646.55,4790.95,1596.98,73.6,66.4,207.22,2.22,-63.33,30.1,69.28
Uttar Pradesh,Varanasi,Eastern UP,2005-06,Kharif,Rice,83473.4,186008.33,2228.4,1092.1,8,33.3,0,7138.07,2997.99,1284.85,71.8,68.7,136.82,2.38,4.73,33.3,69.94
Uttar Pradesh,Varanasi,Eastern UP,2005-06,Rabi,Wheat,107615.2,265037.93,2462.8,67.2,0,30.1,0,13863.25,6238.46,2079.49,71.8,68.7,206.12,2.22,33.93,30.1,69.94
Uttar Pradesh,Varanasi,Eastern UP,2006-07,Kharif,Rice,98200.4,248813.64,2533.7,870.2,3,34.2,0,9123.83,3832.01,1642.29,70.3,71.7,148.66,2.38,-16.55,34.2,71.14
